pitcher,game_year,BFs,age
52ac31111dbf3a9e6436c1e015d4b4f1f1e87498,2023,288,32
534e777fdb87941c7bd9423f61368cabf9b79809,2023,176,28
5355c083d8ca64985bd4970d9f2c471bc6a78b5a,2023,242,36
539ba9ce9c572ce6d0a4352db7211b5286e3be05,2023,244,29
5425d5ec46ae422add2e04102b6d7c76fa67717e,2023,61,28
5480ec69eee0fcc62fe90dd57f8945867b4d1a8a,2023,265,28
550a80fa993f27685bb2f91d08310656d0133b35,2023,40,36
55812e6987d1ee4d8845d2f23b90f4e408deba54,2023,82,30
558693b14d63414c1b4c3263f131b0be7dee9682,2023,206,28
55f5996485e6a1faa6663ac69374953aaba0e5eb,2023,552,31
561032e5f44b2d53d2620fc2cc67458b53c5c2bc,2023,144,30
5681b7657ff7c609cb34127a516ba274b1616a81,2023,607,31
56c38efc936ad92da986834cbca52c69e4cd182c,2023,70,26
56ddac08236b6ab90f63bc9abac2d7c527d4fae0,2023,128,31
56edfc0a0cb6da94f5f2faa2aba4a13fe8c23550,2023,286,26
576d0a1a0612c27c99ac48d045a7b142c612def8,2023,25,32
57ed72fa5129e91aaf45fc261c297eb2ee3c6168,2023,372,35
59c046bfc554e6d65c332c71f58456a8ca1a2b48,2023,17,26
5a59c785f420f8d4d21aca01c648f20237e26865,2023,271,27
5aabc59aa827d6a154a25d76bb30e9a4d658ac4a,2023,262,29
5b2e83685fd90d0eb20c95dffa0a6946d348aeae,2023,16,29
5b3c1b2b32ed07df86397c80422c56c65d064ec9,2023,60,28
5b4760b8d2b7c39074947e70e895536495789ef6,2023,85,27
5b740a56489fb4d760c0586db33f0db04c04631b,2023,377,27
5bee26f296a101f72c066e696d537b770772fc54,2023,132,30
5bf0b3dc96dfddcdc76c0ac6ed4f29ab7407c3dc,2023,535,26
5c01b2966a87154f53b9718c8aa32e8c8ec8c436,2023,463,26
5c4ef2474ba71fc0a82adc9af54f3e965420258a,2023,162,NA
5c7839fa7598f35310d650cce6fee06d1d21d4de,2023,60,NA
5cfc5b2e57541cef91d8a828f09574e9824a2f30,2023,563,29
5d22762080116fc78103a57f820a26fb287cdb07,2023,434,28
5de34e93cd7ee054fff98867ac72615a4f83d564,2023,55,28
5f42316eee010ae69049cb2bddb26933e60482c3,2023,94,27
5f55cd7118d3da57163ced0872286209bd40fcd2,2023,300,26
5f6d629aa4a729e4869fa88140a9abf4b616b444,2023,577,27
605407af380889a1776d4d62ecbc407a8e81ab34,2023,21,30
6060f5fb26cb60aa269f7333c8d0a03bff57ee84,2023,113,31
60db7990d2470e9d80d4e863047163e40c12ffea,2023,19,30
61f0abb6b23aa376a435e7c24ea262b8ef4fbe53,2023,354,28
62cb3f758cf1f27521cc87d367c32319fc957560,2023,163,32
62eb5667ed84a45a7f88df769656fa1fd20f3910,2023,179,25
62f390657175b0afc42fade8260485ae5e5fda50,2023,268,34
63010ddee8efefb0c8495979427b6b7b4f66b148,2023,7,30
63052b59c22ff4589f975df84665dab7fe136ef2,2023,71,30
63227b0144020db4a3270d811696c76c51f4ad91,2023,114,35
6349b9a0890e67faa08934aa4a5e516352453722,2023,182,23
636e7ed10c3803e3303a441c05c8ba6721778e3c,2023,307,32
6475ed1418a5225c0f402359baf82d3cf8baefaf,2023,276,30
651e83e10223cd815b67ad888008955753378194,2023,257,23
6559861be08df170bd9870e04da13bf3e3b324de,2023,262,30
659fdb3f91f577b99298e2643a3aa1b1e250ddb1,2023,417,36
6694f746d8beb752b45b675ecad73e051cb1dd66,2023,601,29
66ff81e5acc5fad8a39604b55a6dace7a4322618,2023,68,28
6703c9c8fdcff642e98e219b8e54b3bc1f3f11d4,2023,223,26
67f1f58459a3eac623952b8dda017a102fa7bb83,2023,244,26
680d8a2a212ce7774fd2e0fe66dd423894176e39,2023,258,30
68b4b7211f012921be293ec10a5b2e400babf9f9,2023,448,25
68d6e891736066dd5e4a3c97b43a9060b7c9a7ed,2023,232,31
6a921acc12ba454b6f74f3e0229032e371a2801d,2023,10,NA
6b3e4ef523bb2eb705557d97b5fa6736f967c36f,2023,470,28
6b674f605a11a529c9d3bb18289730c05f532dc1,2023,170,27
6b7a15b5e5ebfd02abd3d24d7693239071cbf9c1,2023,650,26
6ce6f832e5197576e4c34b6f627434b5cbc97c61,2023,115,34
6d379c9daa561b18425290480873fd9b17a90610,2023,802,30
6d3fc477390693adb11d4356e264530cb9abf094,2023,762,24
6d81d4c8e7a624f52d7ca1670278f9a9360c7701,2023,669,40
6e267969591972b6defbdcfffa3018611174561c,2023,145,28
6e465d2c81c54c23ca76eea9d24af8d6180f1c9d,2023,17,32
6e64a7004c9b5ac2c095b877a2e163a0bbdfeff8,2023,22,25
6efd5afb47ce031047a04a267397cf19941cbbc9,2023,157,28
6f6072a62e0fe217b68dcc5224ebb53e1720b3d0,2023,163,25
6f93501da24ce3490fdfc0274c23dcd1e981931d,2023,58,27
705a86ae9eebf0316b273ee63d164031a7b38ea2,2023,214,26
713a7e587eaef26314a142295d669db0d872f45f,2023,20,NA
715dd36ff08e326e2b4c45427c153b0e7bac6d23,2023,229,33
716d6f2aaed3e620c6c5b714bfb99d57fe545ffd,2023,777,30
7230c97c8b9384eb94a12b60317489916c37fbdb,2023,90,29
72652f1b57a59f4a8e278cf070cca49ccdfce670,2023,18,28
7268472644e0b09901bef6495e2a4d455b4c1890,2023,578,33
726e3476c9a02b551c4633f987e580e4d68eba5b,2023,237,30
72713826853c909247a70ea8105fa14afb1eac31,2023,227,31
72785dd5a3182782bf0c02ef69bb5b776fa438b9,2023,402,24
72a56d0baf70ccc97359536f1d62d7b513d688c5,2023,55,29
72df61d622032f8ac8599616b662662f65ee22e5,2023,18,26
745e1b784f3db91845844981ae0a8c06c9f09135,2023,237,35
74877ed1ee85fc60a019745c54752f90c7634ef4,2023,620,29
74add548f807153c464da02549e04a983be20e85,2023,157,26
74f22fceb707d091d74fd07c2e347a50dbe7749a,2023,384,26
7508430dc85b53c739a8e2906062c20e7c6723f4,2023,763,32
7573fc4f8c8315edf05641c893eceba4bada3659,2023,227,35
75974da3aded6c20132e5deec637421440e53359,2023,660,43
75ce0a1bd9f071026e5af9205cbe9e010b6291ba,2023,46,NA
7695d350b8d34fbda2e2b035eeb35e2d919b17b7,2023,272,33
76a3cea57c1986a73eb8032e606fc06a6165317e,2023,430,27
76c1b0b1cebc635fdf70c2e304187061e6393114,2023,159,25
774e4ff835d935c622efdf74f11423022aa1aec9,2023,50,33
7884ea053ee1a638cd6fa91c1f322f4dc0ca271d,2023,257,28
78afc010a102a807d4aff7b6bdb091d3aa555481,2023,30,30
793587fe9c1be3f0c7a27e768f7e54bf7d13ac1b,2023,271,31
79ae84f001d7d14f78615e97cb3785e112caae49,2023,4,28
79b80b1da9e97abefd52404c09bc7208276a309f,2023,212,32
7a41536ca370190d3d4d569d8b78369f63297956,2023,15,26
7a7cd62152117cfa72eb43fbc6f2cd9ea0d7dfc9,2023,44,27
7a891d3cff176ecd273e99f30daf952fdd346151,2023,27,27
7a8dfcf3803f048acb2b8307992fb0619de759fd,2023,6,NA
7ab19f57104e23f4a0030c5cfbdc8a9f9e40c82e,2023,264,33
7abe25c99132dffd0d1bc6ad05098bd01ce7798a,2023,246,26
7b820bac99307b0a58773bc16dda0b51fd8a1268,2023,234,28
7b8d13e6fc498c285eac37c85e5d5b1da4d547f6,2023,183,25
7ba90f6e528c892f6ff6bd73d37d26ea3b451481,2023,398,30
7c35c79676ae328547cd2bc013be0f6874eb722e,2023,193,32
7d6a6204a80209b0f9d5036923bbbcab22c97e04,2023,62,26
7d73305e306705436ac4f31f8149a297d95b0040,2023,466,28
7d79b3a7f13a8d4769b21aef0e5a1527f70d0b36,2023,5,30
7e148dd6c0520cd48c32cbfd55c0d41a9d240c04,2023,195,29
7e515479d347fbf48a942762c9c0d6297a09c98e,2023,235,26
7e8143bf283aeee4cc0b25e961aa71d77fa7f9a3,2023,6,27
80fe2c6a392ae1a7535192e20c7d47b4cc05a24a,2023,161,32
810ac2caa9faf2673d3f3ace92b7f4b857334a22,2023,499,31
812bda429f3d18d027657b049c110ed4130ede6e,2023,186,35
823ef8ab49429d54aea814bd4302492b0a5365a6,2023,671,26
82403a7134c9abc780cee2b9806bea6095b5277d,2023,366,29
8268c9e039e5628e74e432e55d3d726be52a443c,2023,131,35
827135b2373b76725e3861585e8180bbd1990e19,2023,492,27
8271bb867b6ea45c9d3f26a5e40951bb693b2c64,2023,250,28
82a40516439b2c521bd17f809edbf05e2a311a0e,2023,148,29
82a5ab8efccb2187f9e51097d6542c6145086310,2023,264,29
82bde68c049407a9ac8f5aaa0cfb1b825b195dba,2023,319,34
82cb9c0e72ca056b5de69fc76b30f69789740cbf,2023,655,31
831dd08bcf173f87d725e687efe4af29eed01d8a,2023,274,27
833193952eb3312ce58f20271128721570691ade,2023,172,32
8385d8f483d01edb19652cda2c3e8859c97572df,2023,252,32
83902f320532a76b56367b2d4c62ffb125fdab44,2023,229,37
83a048f4a13d71b9d566b1e9da9108bf272a62e9,2023,731,23
83a67a77ec3fd10c2f7c1120915487f1493fc797,2023,567,27
8409ad37278a80cc08b0efc4ab62971a072fb03b,2023,35,29
84aac2aec4fcffded30577384d92145d99fc51d6,2023,196,27
85892930a37ad79b3935abb05a5b008d0d2c9442,2023,492,25
86109ea6366c07fa53a83ede66113199f7b0f80a,2023,463,29
86bcae85b42e4632b6b1167f62009ae645bfc8f7,2023,346,25
86eea80678fa86ded9f82ddee11e168abbb059f7,2023,424,34
87374499d18e2392f0df7a27a163881dfc228673,2023,240,25
8869aa36a4bc122f6e2237f7a80cf0aff39339d9,2023,260,31
896fb5e83de7b25546af8c120208958822553154,2023,300,23
89867c611e3d19353f81da7951f84db1bf5d3045,2023,825,26
8a08ce5d05e0465063d79ef1f4d943a508e6ab9a,2023,144,39
8a53fa1a29bec52b1755b87bf287b5c08a0cc4ec,2023,49,29
8aa9e1d68032a79c4081bd1a45ef0ec2a654f7d8,2023,676,29
8b6ab46ea4fc59c10d45397e895b2cc98c78d03d,2023,187,25
8bd7aca31aca3f9dea95888e3c5585ce9ca573f2,2023,218,37
8c17e8a7773b0425a915a91dfb424ca0db361135,2023,748,32
8c261026912273e18bbd13ebe87632ffa557a76f,2023,80,NA
8c707a0fdf914da1f3a352d37ca3cefbe3095e6b,2023,34,NA
8cb0077cfb3e22ea21306da0bccccd6780395e82,2023,381,33
8d49a970bf227895eebeb708bcd5e54c2d11c577,2023,18,33
8da31282e0a614fbe7699ac443789f1109ea1de6,2023,76,32
8f23179838b57e550c4f5e0b54e6ecaef2334e1e,2023,86,35
8f91d5b0189a7625db655e9fdc00bd4f5b83f22c,2023,190,35
8fbb14aeace75af8a3660d5b9579886cde9bea53,2023,172,35
8ffc12422baf26cf276c1b0f0ad92fa8121b841a,2023,273,28
906d0f1dbd1ff88dbae6d7733db157d8fa38f403,2023,198,27
90bd1e5444d1e2935ce2431e3ba6f2f7347c5f64,2023,174,25
911c1207c6750d3cadff20ce7f8a4bbbb8b30c1d,2023,628,33
921aa36e5e43f774ff388b56c9a22b687e75fc35,2023,481,NA
92b39f1799425a345e062289fe6ff65945d0406d,2023,316,25
92cf5731973c01a7e48b22d0d84293dde2d9c0d8,2023,4,34
92dc6059c836b1d56350ffa0b2e5a8d40eaf2b99,2023,79,25
932fb2795268aa7e90ad05c149845626b1bd33e8,2023,81,24
938e5bb30e5800a70dc405415d8f3f58eb11580d,2023,96,27
93a528aff0792888ccaa858efef87b7c74a8698d,2023,55,28
9444bf4ffa108d92aa403cee88980f53698e4e5a,2023,160,31
95488e24309dc2d5f727415238c82cc138a43009,2023,460,32
9629bb0fd4ba8f090f503488e7f867404b285fb4,2023,860,34
963b6b90ab5708423da2c909b2a606e73af500b4,2023,281,32
9704d821131f5f3bf72417dd72fed844bfbf1d3f,2023,807,35
9733e83987bc6ef229981f8ffbe5cf103e5d1491,2023,205,33
9796941558f36b8aa6fb6ddac8dbf46df6266990,2023,296,30
988248071ac6854ec1205b5a93b3f86f2b4aa8e2,2023,517,32
990278b36b8614dcb6b7974b26da63dc286938dc,2023,212,27
9920dccea1bf96b7fd54eaf4c4da770cfa06bb11,2023,101,28
993487b7e6d00467a5ede03140d3e3945bd4184f,2023,618,25
994eaad8cdcac92c2373796cd90193ddac566c18,2023,687,26
9972967ba4d26cf7280f1b79aaae47d80db9aa82,2023,182,24
9a0c6bb35235ab952e9cdc07d0288c38210924c1,2023,264,NA
9a1d0691f34a0c9c1899f3c29af36638cc7a8af6,2023,245,29
9a844e4d2ab1c3791241f7695bc86d1cbf40cba3,2023,819,32
9b04f93db5f5a3754eb397912a06ee1eb882a3a0,2023,275,25
9b178f0ce126ca72df209de29e6b5b49236dc6a4,2023,52,28
9bb39c86000b71e3e0614e7bfd3f74806968c3ac,2023,65,25
9c64aa2f9bdc8a444259c5cd80efaaa327070c1e,2023,69,27
9d1d3eb706cc040e7b2b4399ae24a0ab37d64484,2023,81,31
9db9f57f1c43b97b2992487e0571c89d726e76d0,2023,229,31
9f799103002362dacde5a3a72b725b09e269e34a,2023,211,31
9f97eba0f0f065f43f3bae1fbc442de93be9cf41,2023,56,25
a077dc4be2425cfd6d0e83f560c4c71de4544c6c,2023,136,26
a080e0fb6a8d34e09f1871e0c2440f2440620251,2023,218,28
a0fdb43e8688b158286b5e776d98d4d3d620ed19,2023,146,26
a179f0ff3993e330461d42b82a4341dc8352ef3d,2023,671,26
a1a739abf8c2e0b800c45209bd433cc630c5cba6,2023,67,27
a1e50048cc5485d7fec29b7622cd84e8e77107f0,2023,302,24
a31ec46eb2c0f70981371bf166b15e9f4c94e364,2023,275,27
a361af09cd69dec795d850448e306d7dd3fc18ad,2023,781,27
a3be350a00d09dd1e888270c99f348fbfa8d9fcc,2023,302,26
a3dda6df5b40dafba0394d8f3bd23ac763e14c20,2023,180,26
a452b63757e97e908baad6557a89b85f23f0357d,2023,312,29
a48429705ede6610849586809fdcf7422913844a,2023,15,34
a4b506ad554bf35ae6d966f8997b30554e28e967,2023,10,32
a53d8bd55581f6e8a1f9eba3dd242df50dc4f9b4,2023,55,24
a541a2973b76530ae727ff9bb33cbe134af302e1,2023,352,32
a57686452bd195a51f2e6803c2c5e4ad7dad887c,2023,281,32
a5f4979b97b2f61c5539cd206bdddf51c14e489e,2023,271,30
a6f51b85cd183019c5cab6a1a9fd2c2550f7ba6a,2023,293,27
a711f2186f216bb8560437868ddd1ca35fa940ed,2023,237,26
a7677072d50ce8758e7984df02b7c086581c7c0f,2023,245,32
a780aca9388b5a7fb1dd5e25ce58cc2a737759e7,2023,664,24
a79b259fac46581fe638ea9012ae5864f42bf657,2023,769,25
a81078aaee30c1703774a959d43e291fafd547c6,2023,309,32
a8a63f0cf7287b7c95fde6c235ba835a94ae4f42,2023,376,25
a8cac90aacf25610d1f7079b6de0e39d829d738f,2023,8,25
a9af7fd296a2b7c70d77fb936d21d92c0094a739,2023,257,NA
a9c11b84af53de19baf262b41382cc42f069b076,2023,235,24
aa3d79f358afbee1f5c09c94dbabe17a75f0e319,2023,641,23
aa559cf3e1c475ac81ad2d7f5a680a5603185671,2023,12,34
aa7d8c9956e820e0687d1dd1ec6d9a2e1ccb973e,2023,253,31
aa8fc6498e64d483653ea6a5b72020a48f46863b,2023,376,31
ab0cd1b594b0a41f4764e09cdd25c6a2f552896d,2023,215,33
ab22430ffdd4b0e3c20d34f7a33d386fb734986a,2023,240,32
ab71dcf08d90060a014826727a8caf6458706627,2023,202,29
ab8194b8601c80f1023c09fd6111d5e07559af5f,2023,714,39
abcaa7403c349d339a76d9d63c7120b2ef86771b,2023,266,NA
ac4e189eb2de21f080213b5553f642a46f8a92a4,2023,111,28
ac6c219cda0fbffa9e7f8ee244d87a114e0d25f3,2023,32,26
ac724d2c4f528f54694485ea13fcd9bbb0db5ed0,2023,95,27
acfafb3a527acf0793a48daf0a4776fc02688540,2023,351,31
ad3c96b12eb524da639ce2a34c52cc10121452a5,2023,253,28
adbd8b94a45d154a3ed1c7031f3b0105bc1ae788,2023,76,NA
ae4c097ec1b82467f39a289508fa1e2182a46e70,2023,784,28
af44763fd7860785b03e049888412924280e99b0,2023,73,25
afdfadd420af8a174c67f227ae492ca37bc28c5d,2023,54,28
affcfa63309486ddfeb6dbddb82201f7acad2ed3,2023,532,27
b0c4d5421b4dffd087bf973d27eb7458a90b40be,2023,308,24
b0c7da3365fbf57247eb535595037615a73dbd98,2023,43,28
b0eb10e7e18f9ab34c87a2e6468f11fb2cc16f69,2023,668,23
b135b247f1afd053b201fc7c434493408c5dcf69,2023,13,28
b15267169aa4619e07c581cc461c727318e8a37e,2023,659,25
b16b823740b268b9519845df5a6cababf87b91d2,2023,694,27
b236d0b1a773f693cafff9d629b8c7bf426ef094,2023,156,32
b2cf06bd2f7adb8ce79bf51948c2c890be9e349f,2023,49,26
b33a86374eb5b230a1c81bc1dd0e92dc86c87cd2,2023,13,29
b3639a58be5e5ba74f462b1ddb80efc8e7a70400,2023,183,28
b3ada2a440fd2cf4439c9fe385b6ae465106b5b9,2023,582,24
b3fdab9bed411099bce96929f2bad38d1a17d260,2023,14,NA
b44b24f15557ba72ed6c35df9e14f6b79a63f12b,2023,236,29
b457b98c999402bcaafcbc50238ebc5d85510b5f,2023,19,32
b49c738a07341fb073afea180a7b892abf6e232e,2023,256,37
b5ed9d3854296cf9fc30c5751db3581e6f44df1b,2023,287,27
b5f2346c7c507eb71507e93b9202b6c332a72386,2023,185,30
b6a6528f08a0e1f3667715817bd1b31609da0e6d,2023,722,28
b79fda68e6cf4543206fe62ccec8fa72de488635,2023,177,27
b81c83a7bc78b236f741178465e4491ba63a2c53,2023,205,27
b9b6310bc17b1107269935131bd8948424456a74,2023,697,25
ba8daab0a27147a0029a2084f2a14d46c30d9969,2023,136,26
bacc3c84803b819304c57688dfb61c94cce8ceb7,2023,371,25
bb2a17fbac021ed509b946b71f955f48e974434f,2023,298,32
bb2b1ca43ac26d5ead8de283f21aa6edcfabd606,2023,13,29
bb35e1261b014ae28854bee33749be3014abd759,2023,443,28
bc301574248628ab3342c10680311800d075b607,2023,173,32
bcfd4fde54fafaee3f528e136b8e0c506b8f805d,2023,202,33
bcfe3b7e6b498b243aa5c5ddcb81d57e0176d976,2023,110,27
bd2d4ed904336afedf4133388d24dd3ceb8ff4f2,2023,141,32
bd92860ce8fe7bb4ef198793f18a88a2e40b0054,2023,17,25
be27b2f01fac259645482c73aa2cdedaf8a5e490,2023,11,33
be75e347bee5876673f1af2bbf787b403395ac23,2023,10,NA
be7f0ff8013f5b20f0a0506744e7111efe58dfff,2023,247,35
bef358a6e321b663a57d68088262dbcb52375fef,2023,120,36
befea4c140f097ea4ca1952db4949a66119ba917,2023,232,34
bf5e9bb1e0b316040feec5de1382294d11de991c,2023,591,39
bf9d8e5bb95edd83b3afe849a93622a7de57492a,2023,641,31
bff2a57b9d1c56969f2f6fe7df797ed524158575,2023,353,26
c00e08f69e44f658e28f00e67502f80be1afebe6,2023,313,25
c03f64ce935ac1918ee28a90473d178e85f80cc8,2023,60,29
c06d6d155e6af5b58b8d4332ebed7fd290783757,2023,251,26
c093e94c4a0e11a5dc388bf65cf8f9fd3a7365a4,2023,192,28
c13f95db5afb341104954184f96f12e5521956dd,2023,299,25
c142dc131919492588c31e1e803a04a4613bdcd9,2023,145,30
c15f054f57ed3ffcb6cc9c99fcca23ae286de2a7,2023,41,27
c1a74097ee56f5a547a20b2fafd43fb2c947c721,2023,286,31
c1e763388cced9f7919c4a32a1f69270acbdeba7,2023,655,31
c2763fb4768cc867f4db3d31c3ef970bbc178dad,2023,366,30
c2d5cd6534e07fa60be2c62f486d388ab1b4a510,2023,412,25
c37ab1ab3c46e09c04d254ae19538906e4961c14,2023,391,25
c3bfe278d53da235a6c18c9aaf50af6833e7160a,2023,396,26
c3c959721c769aebc8c295ef57242f77d7924eb8,2023,222,26
c415590b60bbf775f644c4cf1d973afb2a4a0bc9,2023,25,29
c495dc66c50e7a713782349d5c7aef0b63850a4d,2023,248,32
c49e056234374c96975f093af9e1f41c4efd1e7f,2023,75,38
c4cfbf7ccc18d0374d84bbc07f15cca8c75a392e,2023,140,31
c5b613084af8b64c8922bb2df990af914b882a07,2023,215,29
c5cdb7dc2ab3cb6e2c84e349c9f39a995dc322a8,2023,263,30
c6020d12585d4a0d7b1babd840c54f37a9159aea,2023,181,28
c6392379d4895e7d324dfc39bf26c47ca8863010,2023,150,26
c6de4f795dd771d1c44b9f258bd93fd9d277007b,2023,240,26
c7503cdabadddfba29040d0407b6dc257de75653,2023,21,32
c7764f04723365202062787557ef0b2013a49725,2023,196,36
c7bc0f6b0b2895c5de250976d07fae51957a2335,2023,240,27
c8705dd3e5f5bce88f756219fa637cfb240e566f,2023,168,34
c87195f443c8e3b4e92f3f0c982c6ab1c98eee92,2023,22,26
c88978fc394e9ebef82a2dc286ebadd1039ee29d,2023,64,33
c8f9192396daf4b6db1c27163152878e2f33beb0,2023,48,NA
c9191caf2334c0592da386bfc6ff7fc06fce4e86,2023,44,24
ca4e36c29e0ff45dbdd06a7312f6e625c68630a4,2023,265,29
ca542ccea8cdb8ec734056fe3717fcfac3c088ea,2023,46,32
ca70f3adc579187aaae466e747a3cd8f9f9978ab,2023,23,33
cab03cee21c7f79d3d42ded107719eda72697b0d,2023,60,29
cb2fef9c6b10531d42f8c1c4505dec1f02bac32d,2023,19,31
cb37a3bcecc0511ad59fb5fa64037cd20c3d68aa,2023,355,26
cc226d28e016753edeaeebeade623877b5cf0596,2023,444,30
cd3171c51a380856b0f39077b530e4b9525f38bb,2023,12,32
cd34fc30bd0b85b9995b494ea9c8cf347c12de79,2023,407,NA
cd9532b021820f7df2e01c77aa62b0b52f1f3260,2023,48,26
cdc7a2f3748c426497eacd275420532895b601a8,2023,27,30
ce746d67556da11c57b57d89f6d7119afac28883,2023,265,28
ce84270fb6bb736bce0484bce9504e9b9cc5cae6,2023,5,34
cea64cbb740673b74e9c574d1aa21ec5460ddfc8,2023,200,26
ceb4badc662bc3e27366fb9421912e2c20a1887a,2023,238,27
cecd3c91e652f2ec5b14dc445fc26b24794871e3,2023,778,28
cf28eefee29e95adc5607c10aee2a11900cc80ad,2023,120,27
cf55b826be3f9ff5b2d5e520ee6614fef8df01f3,2023,850,26
cf844ba45063a7feb233e55f8bb750537ff7e297,2023,270,26
d07f81a56dd9e7362f7a243e018aaaf316eb7edd,2023,742,30
d0a05fabe73d4f158af331fe497cf59cc3c760e1,2023,523,35
d0b04d5560dd66f62ab0237e464de9bc15bb13a2,2023,164,33
d0b484ea75459052dfcce7c819ef970f89d7b25a,2023,789,28
d22cb49d1088bec45e9076cd35b6827ef7ae48d9,2023,219,26
d24840465f8719cd1dfd9cd7c56ae2a1bdfe3299,2023,243,29
d3798a74395f1e574c0d0ced6a641de62d493cc4,2023,274,32
d39e88861bf64ff7cc26749b2205a727f01d1b01,2023,735,27
d3aa820c2ca2a65f108cbb8d0ddfef1085812772,2023,45,28
d3b15a1c81571f92d435fbf420a2fb56dd60f549,2023,15,24
d455ef7c2485c9556dd0bc916e833870a50cd1f9,2023,93,29
d50277d1d42b13622de20f0b0ad645e3581fb382,2023,274,23
d5a145cb426a5d69c10f39aa85ac835b32d355fc,2023,29,NA
d5a4b3c049b9174581cb64c46d1b4bb0ab9fcadd,2023,624,33
d5cf54877e0bb47a43423a8784bce1c944f6f424,2023,8,26
d636652206acb1f885b4b81be07fb45c1a2cd856,2023,220,26
d641d1b02f8a66839731d74f4427059d6a8a81c1,2023,55,30
d6ea7ec203add98262fecc6989c0dd54da23e7be,2023,86,30
d76343ee3f53822094953cf05d53c45e7ffa2a30,2023,700,31
d7e45de0c719e476d9974304b7b7bbcace8ed4f7,2023,106,31
d8238e9f91ffcc5a543bd448afee37023652dbf3,2023,99,28
d84dfc1a33954285d578b48ac753fd3eb70dc3f9,2023,301,26
d853e7096c3c748b5722a0843ee6cbebc4b412ad,2023,151,28
d8eec2327f738402960cf28b44c1221b8ddc188b,2023,754,33
d99f033e9e448415fdf637209773beb68db918d4,2023,81,29
d9b6cf8788d13cd8238f4ab94b07fbd08b177231,2023,283,25
da0c85d0cfd3acfbf5482a8e35782f7bee283f40,2023,637,25
da0e4f7e3e161ad3ab224d18237c1184d368bb12,2023,126,28
daa3aaa2e8a74038f063a7271f8f5313a3ffa549,2023,620,38
db540e374d305a17c5181aeae0ef0e6ba8f7460f,2023,300,27
dbe56adcdc76a74b0cfc490e4ab7a6a4f51d9afd,2023,49,26
dbec40c73b2ab9555d7c2166920b92ffc21baa5a,2023,35,28
dc4721a955b712ffc546f09eea70c45c125058fd,2023,171,27
dcfc771f6b918ea321fc4743b486f5fbbd113d75,2023,28,36
dd39392221f0834743b9b6a1945438a800f44e55,2023,147,26
dd56cdbb584fc566bf4bfe60d2cc02fc152cb4d1,2023,23,26
dd6c9bdedfa4c202e82a5c8f13beec54e8a883c9,2023,237,24
ddbdd3d3646ed154da0f3553575f5f7d7284e748,2023,375,25
de566af1e7e0bb3ce8af5471e5ac7375419078d5,2023,257,36
de96c991a0800c2769a42247ac405793cac025aa,2023,279,29
deba05f1475df7572c009fcd78352607e0261e02,2023,715,27
df51dbc2d285f73658455573ee71736905de5db2,2023,411,34
dfb1087433501b4180c7f5f457333446b4372d3b,2023,80,28
e00e77dbba2cb730b923a4150824f5bd936b71de,2023,229,29
e0ee227336f73412a96ff1d381bddaf231b53298,2023,41,29
e26d45301db142fa6d638d8107b4eb80f9cd9fb5,2023,162,28
e313884702372122329dde96a3f85ad2ce2c6c59,2023,416,29
e3c66979697a82539c3aa30f3e7fe4bf5d05d054,2023,275,32
e3efac74bcdb9764bb40c4007c5f87333d35a402,2023,229,28
e4252419cae20a16d2962beb0474177843fe85ab,2023,310,26
e4e969721d39cddfa579b1f806b6e8435da1f655,2023,63,26
e51d89ee0934f89daa4e710d6d058e50cf6d6a82,2023,206,29
e526486e637178a026eaf3cdd285d74da19c468c,2023,124,28
e58da69636d4d6cdf9113a3b88022bd96db78054,2023,379,25
e5a4ebd5d4f0f999e74dd5fbfdd84ba65551afbb,2023,66,NA
e5cfadde577a818d031b0b8cc1ea654e64d31a4a,2023,104,31
e5ecc53c67a6119e2f40a7d01fa715dbbffdf1a3,2023,87,28
e6b06bbe4d1eba534dd81fedf76b804d5f5bd724,2023,11,30
e773cdab54ea181458893bef72997c202012e46b,2023,377,30
e77b26e0dbf26eaf941a853cfe18e276fa06dec6,2023,224,28
e85545ca5867ce71d3c1fe23ef865b6f94f28c95,2023,199,30
e91127a8554c36d7bc1e6a9d5a9ecfe96b285216,2023,314,29
e9ebd4464ca692a909f5b14bfd6a90f142f1561e,2023,20,NA
e9f6f2d92db84e2874b21d5726f561535b18f2c6,2023,419,32
e9f85b702620d55fde91b5f609a8dcac6d543564,2023,64,23
eb2459ce78a533085155bd79769938d2e04d2447,2023,172,33
eb4b63a3ca0b803a2d6d392476960e3e55031de4,2023,99,25
ebe735616b1781f94137c67c7d304d4d46b3bf23,2023,292,28
eca62f9d7653d1e0e03e72d952aef97102bb2f6e,2023,118,28
ecd0883f549069d5a9ad09ec65c336a640ce44af,2023,238,26
ed3e44cf8825bd6bd8e245ae32296bff5984aa48,2023,238,28
ed6a83f314944b83cde1528c83b259596c5ff0d4,2023,211,27
ed84950a812aeacbea957a14cbb4164f485921b5,2023,51,31
ed94006242f61911d4f9bded873a4eb9cb21b450,2023,60,NA
edcdf6c249486f992de4eab95e4ec8edd8a3d291,2023,304,26
efd5a01af983f4e52d05d1ca7fa0181f44ec201d,2023,120,35
efe6534cd7ff125e43c44de73d496166fc80a20a,2023,260,27
f006b67e6b2b2c811baf7a5e69c36e002ce02adc,2023,68,25
f07b41156ca170c7f046cea60fc322c650989a1e,2023,257,29
